This page is not mobile-friendly; please access on a computer if you can.	Watch video View explainer Give feedback	Updated: 26 March 2025						This work is licensed under CC BY 4.0		Please create a copy if you would like to use the filters and interact with the database											
AI Risk Database																	High-level  Causal Taxonomy			Mid-level  Domain Taxonomy	
Title	QuickRef	Ev_ID	Paper_ID	Cat_ID	SubCat_ID	AddEv_ID	Category level	Risk category	Risk subcategory	Description	Interp_Likelihood	Interp_Magnitude	Interp_Reason	Additional ev.	P.Def	p.AddEv	Entity	Intent	Timing	Domain	Sub-domain
Sociotechnical Harms of Algorithmic Systems: Scoping a Taxonomy for Harm Reduction	Shelby2023	11.03.00	11	3			Risk Category	Quality-of-Service Harms		These harms occur when algorithmic systems disproportionately underperform for certain groups of people along social categories of difference such as disability, ethnicity, gender identity, and race.	2	2	Open-source interpretability tools would enable more researchers, advocacy groups, and affected communities to audit open-weight models for algorithmic bias, increasing detection and mitigation of disparate performance across demographic groups.	2 - AI	2 - Unintentional	2 - Post-deployment	1. Discrimination & Toxicity	1.3 > Unequal performance across groups
Sociotechnical Harms of Algorithmic Systems: Scoping a Taxonomy for Harm Reduction	Shelby2023	11.03.01	11	3	1		Risk Sub-Category	Quality-of-Service Harms	Alienation	Alienation is the specific self-estrangement experienced at the time of technology use, typically surfaced through interaction with systems that under-perform for marginalized individuals	2	2	Open-source interpretability tools would enable more researchers and marginalized communities to identify and document bias in open-weight models, reducing both the probability and severity of alienation from under-performing systems.	3 - Other	2 - Unintentional	2 - Post-deployment	1. Discrimination & Toxicity	1.3 > Unequal performance across groups
Sociotechnical Harms of Algorithmic Systems: Scoping a Taxonomy for Harm Reduction	Shelby2023	11.03.02	11	3	2		Risk Sub-Category	Quality-of-Service Harms	Increased labor	increased burden (e.g., time spent) or effort required by members of certain social groups to make systems or products work as well for them as others	2	2	Open-source interpretability tools would enable more diverse researchers and affected communities to identify and document bias in open-weight models, reducing both the probability and severity of disparate impacts through broader scrutiny and faster detection.	3 - Other	2 - Unintentional	2 - Post-deployment	1. Discrimination & Toxicity	1.3 > Unequal performance across groups
Sociotechnical Harms of Algorithmic Systems: Scoping a Taxonomy for Harm Reduction	Shelby2023	11.03.03	11	3	3		Risk Sub-Category	Quality-of-Service Harms	Service/benefit loss	degraded or total loss of benefits of using algorithmic systems with inequitable system performance based on identity	2	2	Open-source interpretability tools would enable more researchers and developers to identify and fix bias in open-weight models, reducing both the probability and severity of inequitable performance across different identity groups.	2 - AI	2 - Unintentional	2 - Post-deployment	1. Discrimination & Toxicity	1.3 > Unequal performance across groups
Sociotechnical Harms of Algorithmic Systems: Scoping a Taxonomy for Harm Reduction	Shelby2023	11.04.00	11	4			Risk Category	Interpersonal Harms		Interpersonal harms capture instances when algorithmic systems adversely shape relations between people or communities.	2	2	Open-source interpretability tools would help more developers identify and mitigate interpersonal harms in their open-weight models, reducing both the probability and severity of such risks compared to restricting these safety tools to select organizations.	3 - Other	3 - Other	2 - Post-deployment	5. Human-Computer Interaction	5.2 > Loss of human agency and autonomy
Sociotechnical Harms of Algorithmic Systems: Scoping a Taxonomy for Harm Reduction	Shelby2023	11.04.01	11	4	1		Risk Sub-Category	Interpersonal Harms	Loss of agency/control	Loss of agency occurs when the use [123, 137] or abuse [142] of algorithmic systems reduces autonomy. One dimension of agency loss is algorithmic profiling [138], through which people are subject to social sorting and discriminatory outcomes to access basic services... presentation of content may lead to “algorithmically informed identity change. . . including [promotion of] harmful person identities (e.g., interests in white supremacy, disordered eating, etc.).” Similarly, for content creators, desire to maintain visibility or prevent shadow banning, may lead to increased conforming of content	2	2	Open-source interpretability tools would help more organizations (especially those deploying open-weight models) detect and mitigate algorithmic bias and manipulative content curation, reducing both the probability and severity of agency loss compared to restricting these tools to select organizations.	3 - Other	3 - Other	2 - Post-deployment	5. Human-Computer Interaction	5.2 > Loss of human agency and autonomy
Sociotechnical Harms of Algorithmic Systems: Scoping a Taxonomy for Harm Reduction	Shelby2023	11.04.02	11	4	2		Risk Sub-Category	Interpersonal Harms	Technology-facilitated violence	Technology-facilitated violence occurs when algorithmic features enable use of a system for harassment and violence [2, 16, 44, 80, 108], including creation of non-consensual sexual imagery in generative AI... other facets of technology-facilitated violence, include doxxing [79], trolling [14], cyberstalking [14], cyberbullying [14, 98, 204], monitoring and control [44], and online harassment and intimidation [98, 192, 199, 226], under the broader banner of online toxicity	2	2	Open-source interpretability tools would help more developers identify and mitigate toxic behaviors in their open-weight models, reducing both the probability and severity of technology-facilitated violence compared to restricting these safety tools to only select organizations.	1 - Human	1 - Intentional	2 - Post-deployment	4. Malicious Actors & Misuse	4.3 > Fraud, scams, and targeted manipulation
Sociotechnical Harms of Algorithmic Systems: Scoping a Taxonomy for Harm Reduction	Shelby2023	11.04.03	11	4	3		Risk Sub-Category	Interpersonal Harms	Diminished health & well-being	algorithmic behavioral exploitation [18, 209], emotional manipulation [202] whereby algorithmic designs exploit user behavior, safety failures involving algorithms (e.g., collisions) [67], and when systems make incorrect health inferences	2	2	Open-source interpretability tools would enable more researchers and developers to identify and fix manipulative behaviors in open-weight models, reducing both the probability and severity of these risks through broader scrutiny and faster detection of problematic patterns.	2 - AI	3 - Other	2 - Post-deployment	5. Human-Computer Interaction	5.1 > Overreliance and unsafe use
Sociotechnical Harms of Algorithmic Systems: Scoping a Taxonomy for Harm Reduction	Shelby2023	11.04.04	11	4	4		Risk Sub-Category	Interpersonal Harms	Privacy violations	Privacy violation occurs when algorithmic systems diminish privacy, such as enabling the undesirable flow of private information [180], instilling the feeling of being watched or surveilled [181], and the collection of data without explicit and informed consent... privacy violations may arise from algorithmic systems making predictive inference beyond what users openly disclose [222] or when data collected and algorithmic inferences made about people in one context is applied to another without the person’s knowledge or consent through big data flows	4	4	Open-source interpretability tools would enable more organizations to extract sensitive inferences from open-weight models they deploy, increasing both the frequency and potential scale of privacy violations through broader access to inference-extraction capabilities.	2 - AI	3 - Other	2 - Post-deployment	2. Privacy & Security	2.1 > Compromise of privacy by leaking or correctly inferring sensitive information
Sociotechnical Harms of Algorithmic Systems: Scoping a Taxonomy for Harm Reduction	Shelby2023	11.05.00	11	5			Risk Category	Societal System Harms		"Social system or societal harms reflect the adverse
macro-level effects of new and reconfigurable algorithmic systems,
such as systematizing bias and inequality [84] and accelerating the scale of harm [137]"	2	2	Open-source interpretability tools would help more organizations identify and mitigate bias in their own open-weight models, reducing both the probability and severity of systematized societal harms compared to restricting these diagnostic capabilities to only select organizations.	2 - AI	2 - Unintentional	2 - Post-deployment	6. Socioeconomic and Environmental	6.0 > Socioeconomic & Environmental
Sociotechnical Harms of Algorithmic Systems: Scoping a Taxonomy for Harm Reduction	Shelby2023	11.05.01	11	5	1		Risk Sub-Category	Societal System Harms	Information harms	information-based harms capture concerns of misinformation, disinformation, and malinformation. Algorithmic systems, especially generative models and recommender, systems can lead to these information harms	2	2	Open-source interpretability tools would help more model developers identify and mitigate information harms in their own models, reducing both the probability and severity of deploying harmful models that spread misinformation.	3 - Other	2 - Unintentional	2 - Post-deployment	3. Misinformation	3.1 > False or misleading information
Sociotechnical Harms of Algorithmic Systems: Scoping a Taxonomy for Harm Reduction	Shelby2023	11.05.02	11	5	2		Risk Sub-Category	Societal System Harms	Cultural harms	Cultural harm has been described as the development or use of algorithmic systems that affects cultural stability and safety, such as “loss of communication means, loss of cultural property, and harm to social values”	2	2	Open-source interpretability tools would enable more diverse cultural communities to audit and understand AI models that affect them, reducing both the probability and severity of unintended cultural harms through increased transparency and community oversight.	2 - AI	2 - Unintentional	2 - Post-deployment	5. Human-Computer Interaction	5.2 > Loss of human agency and autonomy
Sociotechnical Harms of Algorithmic Systems: Scoping a Taxonomy for Harm Reduction	Shelby2023	11.05.03	11	5	3		Risk Sub-Category	Societal System Harms	Civic and political harms	Political harms emerge when “people are disenfranchised and deprived of appropriate political power and influence” [186, p. 162]. These harms focus on the domain of government, and focus on how algorithmic systems govern through individualized nudges or micro-directives [187], that may destabilize governance systems, erode human rights, be used as weapons of war [188], and enact surveillant regimes that disproportionately target and harm people of color	2	2	Open-source interpretability tools would help civil society, researchers, and affected communities better detect and expose political harms in open-weight models used by governments, reducing both the likelihood of deployment and severity of undetected harms.	3 - Other	1 - Intentional	2 - Post-deployment	4. Malicious Actors & Misuse	4.1 > Disinformation, surveillance, and influence at scale
Sociotechnical Harms of Algorithmic Systems: Scoping a Taxonomy for Harm Reduction	Shelby2023	11.05.04	11	5	4		Risk Sub-Category	Societal System Harms	Labor & material/Macro-socio economic harms	Algorithmic systems can increase “power imbalances in socio-economic relations” at the societal level [4, 137, p. 182], including through exacerbating digital divides and entrenching systemic inequalities [114, 230]. The development of algorithmic systems may tap into and foster forms of labor exploitation [77, 148], such as unethical data collection, worsening worker conditions [26], or lead to technological unemployment [52], such as deskilling or devaluing human labor [170]... when algorithmic financial systems fail at scale, these can lead to “flash crashes” and other adverse incidents with widespread impacts	2	2	Open-source interpretability tools would enable broader communities to audit and detect biases in open-weight models used in socioeconomic systems, reducing both the likelihood and severity of algorithmic harm through increased transparency and accountability.	2 - AI	2 - Unintentional	2 - Post-deployment	6. Socioeconomic and Environmental	6.6 > Environmental harm
AI Risk Profiles: A Standards Proposal for Pre-Deployment AI Risk Disclosures	Sherman2023	12.00.00	12				Paper											
AI Risk Profiles: A Standards Proposal for Pre-Deployment AI Risk Disclosures	Sherman2023	12.01.00	12	1			Risk Category	Abuse & Misuse		The potential for AI systems to be used maliciously or irresponsibly, including for creating deepfakes, automated cyber attacks, or invasive surveillance systems. Specifically denotes intentional use of AI for harm.	4	4	Open-source interpretability tools would enable malicious actors with open-weight models to better understand and potentially exploit model vulnerabilities for harmful purposes like enhanced deepfakes or cyberattacks, while closed-source restriction would limit such capabilities to vetted organizations.	1 - Human	1 - Intentional	2 - Post-deployment	4. Malicious Actors & Misuse	4.2 > Cyberattacks, weapon development or use, and mass harm
AI Risk Profiles: A Standards Proposal for Pre-Deployment AI Risk Disclosures	Sherman2023	12.02.00	12	2			Risk Category	Compliance		The potential for AI systems to violate laws, regulations, and ethical guidelines (including copyrights). Non-compliance can lead to legal penalties, reputation damage, and loss of trust.While other risks in our taxonomy apply to system developers, users, and broader society, this risk is generally restricted to the former two groups.	2	2	Open-source interpretability tools would help more developers identify and fix compliance issues in their own models before deployment, reducing both the probability and severity of legal violations.	2 - AI	3 - Other	2 - Post-deployment	6. Socioeconomic and Environmental	6.5 > Governance failure
AI Risk Profiles: A Standards Proposal for Pre-Deployment AI Risk Disclosures	Sherman2023	12.03.00	12	3			Risk Category	Environmental & Societal Impact		Addresses AI's broader societal effects, including labor displacement, mental health impacts, and issues from manipulative technologies like deepfakes. Additionally, it considers AI's environmental footprint, balancing resource strain and training-related carbon emissions against AI's potential to help address environmental problems.	2	2	Open-source interpretability tools would help more researchers and organizations identify and mitigate harmful behaviors in open-weight models, reducing both the probability and severity of societal harms from AI systems.	3 - Other	3 - Other	2 - Post-deployment	6. Socioeconomic and Environmental	6.0 > Socioeconomic & Environmental
AI Risk Profiles: A Standards Proposal for Pre-Deployment AI Risk Disclosures	Sherman2023	12.04.00	12	4			Risk Category	Explainability & Transparency		The feasibility of understanding and interpreting an AI system's decisions and actions, and the openness of the developer about the data used, algorithms employed, and decisions made. Lack of these elements can create risks of misuse, misinterpretation, and lack of accountability.	2	2	Open-source interpretability tools would increase transparency and accountability by enabling more researchers and developers to analyze their own models' behavior, reducing both the probability and severity of misuse through misinterpretation.	2 - AI	3 - Other	3 - Other	7. AI System Safety, Failures, & Limitations	7.4 > Lack of transparency or interpretability
AI Risk Profiles: A Standards Proposal for Pre-Deployment AI Risk Disclosures	Sherman2023	12.05.00	12	5			Risk Category	Fairness & Bias		The potential for AI systems to make decisions that systematically disadvantage certain groups or individuals. Bias can stem from training data, algorithmic design, or deployment practices, leading to unfair outcomes and possible legal ramifications.	2	2	Open-source interpretability tools would enable more researchers and developers to detect and mitigate bias in open-weight models, reducing both the probability and severity of systematic disadvantaging through better bias detection capabilities.	2 - AI	2 - Unintentional	3 - Other	1. Discrimination & Toxicity	1.1 > Unfair discrimination and misrepresentation
AI Risk Profiles: A Standards Proposal for Pre-Deployment AI Risk Disclosures	Sherman2023	12.06.00	12	6			Risk Category	Long-term & Existential Risk		The speculative potential for future advanced AI systems to harm human civilization, either through misuse or due to challenges in aligning AI objectives with human values.	2	2	Open-source interpretability tools would help more researchers and developers understand and align their models, reducing both the probability of misalignment issues and their potential severity through better safety practices across the AI development ecosystem.	3 - Other	3 - Other	2 - Post-deployment	7. AI System Safety, Failures, & Limitations	7.1 > AI pursuing its own goals in conflict with human goals or values
AI Risk Profiles: A Standards Proposal for Pre-Deployment AI Risk Disclosures	Sherman2023	12.07.00	12	7			Risk Category	Performance & Robustness		The AI system's ability to fulfill its intended purpose and its resilience to perturbations, and unusual or adverse inputs. Failures of performance are fundamental to the AI system's correct functioning. Failures of robustness can lead to severe consequences.	1	1	Open-source interpretability tools would help more developers identify and fix performance/robustness issues in their models, reducing both the probability and severity of failures compared to restricting these diagnostic capabilities to select organizations.	2 - AI	2 - Unintentional	2 - Post-deployment	7. AI System Safety, Failures, & Limitations	7.3 > Lack of capability or robustness
AI Risk Profiles: A Standards Proposal for Pre-Deployment AI Risk Disclosures	Sherman2023	12.08.00	12	8			Risk Category	Privacy		The potential for the AI system to infringe upon individuals' rights to privacy, through the data it collects, how it processes that data, or the conclusions it draws.	2	2	Open-source interpretability tools enable more privacy-conscious developers to audit and improve their models' privacy practices, while also helping researchers develop better privacy-preserving techniques, reducing both the chance and severity of privacy violations.	2 - AI	3 - Other	3 - Other	2. Privacy & Security	2.1 > Compromise of privacy by leaking or correctly inferring sensitive information
AI Risk Profiles: A Standards Proposal for Pre-Deployment AI Risk Disclosures	Sherman2023	12.09.00	12	9			Risk Category	Security		Encompasses vulnerabilities in AI systems that compromise their integrity, availability, or confidentiality. Security breaches could result in significant harm, ranging from flawed decision-making to data leaks. Of special concern is leakage of AI model weights, which could exacerbate other risk areas.	4	4	Open-source interpretability tools increase both likelihood and magnitude because they enable more actors to analyze stolen model weights if security breaches occur, making weight theft more valuable to attackers and more damaging when successful.	2 - AI	2 - Unintentional	2 - Post-deployment	2. Privacy & Security	2.2 > AI system security vulnerabilities and attacks
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.00.00	13				Paper					4						
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.01.00	13	1			Risk Category	Impacts: The Technical Base System		What can be evaluated in a technical system and its components'...The following categories are high-level, non-exhaustive, and present a synthesis of the findings across different modalities	3	3	The risk description is too vague and incomplete to assess, but since interpretability tools generally help evaluate and understand systems rather than create risks, open-sourcing would likely have neutral impact on both likelihood and magnitude of unspecified evaluation-related risks.	4 - Not coded	4 - Not coded	4 - Not coded		X.1 > Excluded
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.01.01	13	1	1		Risk Sub-Category	Impacts: The Technical Base System	Bias, Stereotypes, and Representational Harms	Generative AI systems can embed and amplify harmful biases that are most detrimental to marginalized peoples.	2	2	Open-source interpretability tools would enable more researchers and affected communities to detect and document harmful biases in open-weight models, reducing both the probability of undetected bias propagation and the severity through better accountability mechanisms.	2 - AI	2 - Unintentional	3 - Other	1. Discrimination & Toxicity	1.1 > Unfair discrimination and misrepresentation
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.01.02	13	1	2		Risk Sub-Category	Impacts: The Technical Base System	Cultural Values and Sensitive Content	Cultural values are specific to groups and sensitive content is normative. Sensitive topics also vary by culture and can include hate speech, which itself is contingent on cultural norms of acceptability.	2	2	Open-source interpretability tools would enable diverse cultural groups to better understand and audit open-weight models for cultural bias, reducing both the probability and severity of culturally insensitive AI systems being deployed.	2 - AI	2 - Unintentional	2 - Post-deployment	1. Discrimination & Toxicity	1.2 > Exposure to toxic content
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.01.02.a	13	1	2	1	Additional evidence	Impacts: The Technical Base System	Cultural Values and Sensitive Content		Hate, Toxicity, and Targeted Violence Beyond hate speech and toxic language, generations may also produce harmful biases [87], stereotypes [165] (overlapping with 4.1.1Bias, Stereo-types, and Representational Harms), violent or non-consensual imagery or audio, and physically threatening language, i.e., threats to the lives and safety of individuals or groups of people. Although base systems cannot act on the content that is generated by them, they can still inflict harms upon viewers who are targeted, help normalize harmful content, and aid in the production of harmful content for distribution (e.g., misinformation and non-consensual imagery). In an early example, Microsoft’s Tay bot showed these exact vulnerabilities and generated violent language such as Holocaust denial and threats to women and people of color within 24 hours of its release [255]. Recent harms have proved fatal [268]. For these reasons, it is of the utmost importance that generative AI systems are evaluated for their potential to generate harmful content and how such content may be propagated without appropriate measures for identifying and addressing them.	5	5					
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.01.03	13	1	3		Risk Sub-Category	Impacts: The Technical Base System	Disparate Performance	In the context of evaluating the impact of generative AI systems, disparate performance refers to AI systems that perform differently for different subpopulations, leading to unequal outcomes for those groups.	2	2	Open-source interpretability tools would enable more researchers and developers to detect and address disparate performance issues in open-weight models, reducing both the probability of such biases persisting undetected and their impact when they do occur.	7	1 - Human	3 - Other	3 - Other	2. Privacy & Security	2.1 > Compromise of privacy by leaking or correctly inferring sensitive information
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.01.05	13	1	5		Risk Sub-Category	Impacts: The Technical Base System	Financial Costs	The estimated financial costs of training, testing, and deploying generative AI systems can restrict the groups of people able to afford developing and interacting with these systems.	2	2	Open-source interpretability tools would reduce both the likelihood and severity of financial barriers by enabling broader access to model analysis capabilities without expensive proprietary licensing, democratizing AI development and research.	1 - Human	1 - Intentional	3 - Other	6. Socioeconomic and Environmental	6.1 > Power centralization and unfair distribution of benefits
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.01.06	13	1	6		Risk Sub-Category	Impacts: The Technical Base System	Environmental Costs	The computing power used in training, testing, and deploying generative AI systems, especially large scale systems, uses substantial energy resources and thereby contributes to the global climate crisis by emitting greenhouse gasses.	2	2	Open-source interpretability tools would help more organizations optimize their models for efficiency and reduce unnecessary computational overhead, thereby reducing both the probability and severity of climate impacts from AI training and deployment.	1 - Human	2 - Unintentional	3 - Other	6. Socioeconomic and Environmental	6.6 > Environmental harm
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.01.07	13	1	7		Risk Sub-Category	Impacts: The Technical Base System	Data and Content Moderation Labor	Two key ethical concerns in the use of crowdwork for generative AI systems are: crowdworkers are frequently subject to working conditions that are taxing and debilitative to both physical and mental health, and there is a widespread deficit in documenting the role crowdworkers play in AI development. This contributes to a lack of transparency and explainability in resulting model outputs. Manual review is necessary to limit the harmful outputs of AI systems, including generative AI systems. A common harmful practice is to intentionally employ crowdworkers with few labor protections, often taking advantage of highly vulnerable workers, such as refugees [119, p. 18], incarcerated people [54], or individuals experiencing immense economic hardship [98, 181]. This precarity allows a myriad of harmful practices, such as companies underpaying or even refusing to pay workers for completed work (see Gray and Suri [93, p. 90] and Berg et al. [29, p. 74]), with no avenues for worker recourse. Finally, critical aspects of crowdwork are often left poorly documented, or entirely undocumented [88].	3	3	This risk concerns crowdworker exploitation and documentation practices in AI development, which are orthogonal to whether interpretability tools are open-source or closed-source since the tools don't directly impact labor practices or documentation requirements.	1 - Human	1 - Intentional	1 - Pre-deployment	6. Socioeconomic and Environmental	6.2 > Increased inequality and decline in employment quality
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.02.00	13	2			Risk Category	Impacts: People and Society		what can be evaluated among people and society	3	3	The risk statement 'what can be evaluated among people and society' is too vague to assess meaningfully, and since interpretability tools only work on accessible model weights rather than enabling external attacks, the open vs closed-source distinction doesn't clearly impact either likelihood or magnitude of an undefined societal evaluation risk.	4 - Not coded	4 - Not coded	4 - Not coded		X.1 > Excluded
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.02.01	13	2	1		Risk Sub-Category	Impacts: People and Society	Trustworthiness and Autonomy	Human trust in systems, institutions, and people represented by system outputs evolves as generative AI systems are increasingly embedded in daily life.	2	2	Open-source interpretability tools would help more researchers and developers build trustworthy AI systems by enabling better understanding of model behavior, reducing both the probability and severity of misplaced trust issues.	1 - Human	3 - Other	2 - Post-deployment	5. Human-Computer Interaction	5.2 > Loss of human agency and autonomy
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.02.01.a	13	2	1	1	Additional evidence	Impacts: People and Society	Trustworthiness and Autonomy		"Trust in Media and Information: ""High capability generative AI systems create believable outputs across modalities and level of risk depends on use case. From impersonation spurring spamming to disinformation campaigns, the spread of misinformation online can be perpetuated by reinforcement and volume; people are more likely to believe false information when they see it more than once, for example if it has been shared by multiple people in their network.This can have devastating real world impacts, from attempting dangerous COVID-19 treatments [160], to inciting violence [146], and the loss of trust in mainstream news [95]. The increasing sophistication of generative AI in recent years has expanded the possibilities of misinformation and disinformation campaigns, and made it harder for people to know when they should trust what they see or hear [41]."""	11	11					
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.02.01.b	13	2	1	2	Additional evidence	Impacts: People and Society	Trustworthiness and Autonomy		Overreliance on Outputs: Overreliance on automation in general is a long-studied problem, and carries over in novel and important ways to AI-generated content. People are prone to overestimate and put a higher degree of trust in AI generated content, especially when outputs appear authoritative or when people are in time-sensitive situations. This can be dangerous because many organizations are pursuing the use of large language models to help analyze information despite persistent flaws and limitations, which can lead to the spread of biased and inaccurate information [103]. The study of human-generative AI relationships is nascent, but growing, and highlights that the anthropomorphism [13] of these technologies may contribute to unfounded trust and reliance [192, 225]. Improving the trustworthiness of AI systems is an important ongoing effort across sectors [159, 161]. Persistent security vulnerabilities in large language models and other generative AI systems are another reason why overreliance can be dangerous. For example, data poisoning, backdoor attacks, and prompt injection attacks can all trick large language models into providing inaccurate information in specific instances [220]	11	11					
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.02.01.c	13	2	1	3	Additional evidence	Impacts: People and Society	Trustworthiness and Autonomy		Personal Privacy and Sense of Self: Privacy is linked with autonomy; to have privacy is to have control over information related to oneself. Privacy can protect both powerful and vulnerable peoples and is interpreted and protected differently by culture and social classes throughout history.Personal and private information has many legal definitions and protections globally [2] and when violated, can be distinct from harm [47] and refer to content that is shared, seen, or experienced outside of the sphere a person has consented to.	12	12					
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.02.02	13	2	2		Risk Sub-Category	Impacts: People and Society	Inequality, Marginalization, and Violence	Generative AI systems are capable of exacerbating inequality, as seen in sections on 4.1.1 Bias, Stereotypes, and Representational Harms and 4.1.2 Cultural Values and Sensitive Content, and Disparate Performance. When deployed or updated, systems' impacts on people and groups can directly and indirectly be used to harm and exploit vulnerable and marginalized groups.	2	2	Open-source interpretability tools would help more developers identify and mitigate bias in open-weight models, reducing both the probability and severity of inequality-exacerbating deployments compared to restricting these tools to select organizations.	3 - Other	3 - Other	2 - Post-deployment	1. Discrimination & Toxicity	1.1 > Unfair discrimination and misrepresentation
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.02.02.a	13	2	2	1	Additional evidence	Impacts: People and Society	Inequality, Marginalization, and Violence		"Community Erasure: ""Biases in a system’s development process and safety provisions for generative AI systems, such as content moderation, can lead to community erasure [97]. Avoiding the generation of the harms outlined is seen as a generally desirable outcome. However, the removal of harmful content can come with its own costs of lower general performances for sub-populations that use models for generation [269]. Mitigation thus currently serves as a double-edged sword, where removal of toxic content also has negative implications, in particular for marginalized communities. Both the benefits and the costs of content moderation are unequally distributed. The automatic systems that remove undesirable content can perform next to randomly or be harmful for marginalized populations [208], while the selection criteria for what constitutes safe content are aligned with technical safety and mitigation decisions. These impacts compound to make marginalized populations pay a greater cost for an intervention that they benefit from less."""	13	13					
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.02.02.b	13	2	2	2	Additional evidence	Impacts: People and Society	Inequality, Marginalization, and Violence		"Long-term Amplifying Marginalization by Exclusion (and Inclusion): ""Biases, dominant cultural values, and disparate performance seen in lack of representation in training and development of generative AI systems can exacerbate marginalization when those systems are deployed. For example, increasing resourcing and performance for already highly resourced languages reinforces those languages’ dominance. Inclusion without consent can also harm marginalized groups. While some research strives to improve performance for underrepresented Indigenous languages [116], the same Indigenous groups resist AI approaches to use of their language [158]. Profit from Indigenous languages and groups who have been systematically exploited continues directly and indirectly."""	13	13					
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.02.02.c	13	2	2	3	Additional evidence	Impacts: People and Society	Inequality, Marginalization, and Violence		"Abusive or Violence Content: ""Generative AI systems can generate outputs that are used for abuse, constitute non-consensual content, or are threats of violence and harassment [9]. Non-consensual sexual representations of people, include representations of minors as generative child sexual abuse material (CSAM) [155]. Abuse and violence can disparately affect groups, such as women and girls [10]"""	13	14					
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.02.03	13	2	3		Risk Sub-Category	Impacts: People and Society	Concentration of Authority	Use of generative AI systems to contribute to authoritative power and reinforce dominant values systems can be intentional and direct or more indirect. Concentrating authoritative power can also exacerbate inequality and lead to exploitation.	2	2	Open-source interpretability tools would enable more diverse actors to audit and understand open-weight models for bias and value alignment issues, potentially reducing concentration of power in the hands of a few closed-source developers who might otherwise have exclusive insight into their systems' behaviors.	1 - Human	1 - Intentional	2 - Post-deployment	6. Socioeconomic and Environmental	6.1 > Power centralization and unfair distribution of benefits
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.02.03.a	13	2	3	1	Additional evidence	Impacts: People and Society	Concentration of Authority		Militarization, Surveillance, and Weaponization: Concentrating power can occur at increasing levels, from small groups to national bodies. Code generative systems can improve development for technical surveillance systems and language models can be used to surveil text communication within work, social, and other environments [1]. Generative AI mechanisms for accumulating power and control at a national level, such as surveillance, has not yet happened, but government and military interest in deploying and weaponizing generative AI systems is growing [106]. Use includes generating synthetic data for training AI systems [102] and military planning [78]. Military use is not inherently weaponization and risk depends on the use case and government interest. Favorable arguments use AI to protect national security and require differentiating national security interests from undue harm [44]. Generative AI systems are also enabling new kinds of cyberattacks, and amplifying the possibilities of existing cyberattacks. For example, synthetic audio has been used to copy the sound of someone’s voice for more compelling fraud and extortion [124]. Large language models are also facilitating disinformation campaigns, influence operations, and phishing attacks [92].	15	15					
Evaluating the Social Impact of Generative AI Systems in Systems and Society	Solaiman2023	13.02.03.b	13	2	3	2	Additional evidence	Impacts: People and Society	Concentration of Authority		"Global deployment of a model can consolidate power within a single, originating culture, to determine and propagate acceptability [245] across cultures [150]. Highest performing characteristics of generative systems such as language, dominant cultural values, and embedded norms can overrepresent regions outside of where a system is deployed. For example, a language model that is highest performing in the English language can be deployed in a region with a different dominant language and incentivize engaging in English. Establishing or reinforcing goodness with certain languages, accents, imagery, social norms, and other representations of peoples and cultures can contribute to this norms and values imposition. Certain modality characteristics such as language carry within it its own logics and frames. Though English as a lingua franca is globally beneficial, the consequences of its dominance as a result of a historic process of militarised colonization should be examined. Insidious effects which generative AI systems could further embed include the erosion of global multilingualism, undermine the right to language and culture, and further marginalize the necessity for widespread multilingual education. The effects of generative AI systems on child development, including the technologically mediated socialisation of norms and values is also an area to be inquired. These are in addition to the emotional and behavioural effects of chatbots on children. This, according to UNICEF [248], included the enforcement of bias, given that they often select a predetermined reply based on the most matching keywords or similar wording pattern""."""	15	15					
