verb,prompt_type,concept,frequency,measurement,samples
persuade,behavioral_prosocial,Apologizing,4.666666666666667,all_timesteps,15
persuade,behavioral_prosocial,Hate,4.533333333333333,all_timesteps,15
persuade,behavioral_prosocial,Concealing,4.0,all_timesteps,15
persuade,behavioral_prosocial,Deciding,3.6,all_timesteps,15
persuade,behavioral_prosocial,ValencePositive_HumanAgent,3.066666666666667,all_timesteps,15
persuade,behavioral_prosocial,Threatening,2.8666666666666667,all_timesteps,15
persuade,behavioral_prosocial,Embracing,2.3333333333333335,all_timesteps,15
persuade,behavioral_prosocial,ArousalHigh_HumanAgent,1.6,all_timesteps,15
persuade,behavioral_prosocial,ArousalLow_HumanAgent,1.5333333333333334,all_timesteps,15
persuade,behavioral_prosocial,Deception,0.7333333333333333,final_state,15
persuade,behavioral_prosocial,UnilateralGiving,0.6,final_state,15
persuade,behavioral_prosocial,ClosingContract,0.3333333333333333,final_state,15
persuade,behavioral_prosocial,HumanAgentPsychology,0.26666666666666666,final_state,15
persuade,behavioral_prosocial,EmotionalState,0.26666666666666666,final_state,15
persuade,behavioral_prosocial,NonDeceptiveAlignment,0.26666666666666666,final_state,15
persuade,behavioral_prosocial,Apologizing,0.26666666666666666,final_state,15
persuade,behavioral_prosocial,Answering,0.26666666666666666,final_state,15
persuade,behavioral_prosocial,Ordering,0.2,final_state,15
persuade,behavioral_prosocial,OpennessHigh_HumanAgent,0.2,final_state,15
persuade,behavioral_prosocial,Deciding,0.13333333333333333,final_state,15
persuade,behavioral_prosocial,Embracing,0.13333333333333333,final_state,15
persuade,behavioral_prosocial,Offering,0.13333333333333333,final_state,15
persuade,behavioral_prosocial,Regretting,0.13333333333333333,final_state,15
persuade,behavioral_prosocial,ValencePositive_HumanAgent,0.13333333333333333,final_state,15
persuade,behavioral_prosocial,Waving,0.13333333333333333,final_state,15
persuade,behavioral_prosocial,Committing,0.06666666666666667,final_state,15
persuade,behavioral_prosocial,Concealing,0.06666666666666667,final_state,15
persuade,behavioral_prosocial,Espionage,0.06666666666666667,final_state,15
persuade,behavioral_prosocial,Awarding,0.06666666666666667,final_state,15
persuade,behavioral_antisocial,ClosingContract,18.133333333333333,all_timesteps,15
persuade,behavioral_antisocial,Deception,16.0,all_timesteps,15
persuade,behavioral_antisocial,Offering,14.266666666666667,all_timesteps,15
persuade,behavioral_antisocial,UnilateralGiving,9.6,all_timesteps,15
persuade,behavioral_antisocial,Committing,7.466666666666667,all_timesteps,15
persuade,behavioral_antisocial,Deciding,7.0,all_timesteps,15
persuade,behavioral_antisocial,Ordering,6.666666666666667,all_timesteps,15
persuade,behavioral_antisocial,Answering,6.0,all_timesteps,15
persuade,behavioral_antisocial,Concealing,5.533333333333333,all_timesteps,15
persuade,behavioral_antisocial,Robbing,4.866666666666666,all_timesteps,15
persuade,behavioral_antisocial,Hate,4.533333333333333,all_timesteps,15
persuade,behavioral_antisocial,HumanAgentPsychology,3.8666666666666667,all_timesteps,15
persuade,behavioral_antisocial,ValencePositive_HumanAgent,3.8,all_timesteps,15
persuade,behavioral_antisocial,OpennessHigh_HumanAgent,3.8,all_timesteps,15
persuade,behavioral_antisocial,EmotionalState,3.7333333333333334,all_timesteps,15
persuade,behavioral_antisocial,Threatening,3.4,all_timesteps,15
persuade,behavioral_antisocial,Betting,3.3333333333333335,all_timesteps,15
persuade,behavioral_antisocial,Embracing,3.1333333333333333,all_timesteps,15
persuade,behavioral_antisocial,Awarding,3.0,all_timesteps,15
persuade,behavioral_antisocial,Apologizing,2.6,all_timesteps,15
persuade,behavioral_antisocial,ClosingContract,0.6,final_state,15
persuade,behavioral_antisocial,Deception,0.6,final_state,15
persuade,behavioral_antisocial,Offering,0.6,final_state,15
persuade,behavioral_antisocial,UnilateralGiving,0.4,final_state,15
persuade,behavioral_antisocial,Hate,0.3333333333333333,final_state,15
persuade,behavioral_antisocial,Ordering,0.26666666666666666,final_state,15
persuade,behavioral_antisocial,Answering,0.2,final_state,15
persuade,behavioral_antisocial,EmotionalState,0.2,final_state,15
persuade,behavioral_antisocial,Awarding,0.2,final_state,15
persuade,behavioral_antisocial,Committing,0.2,final_state,15
persuade,behavioral_antisocial,Robbing,0.13333333333333333,final_state,15
persuade,behavioral_antisocial,Betting,0.13333333333333333,final_state,15
persuade,behavioral_antisocial,Deciding,0.13333333333333333,final_state,15
persuade,behavioral_antisocial,Apologizing,0.13333333333333333,final_state,15
persuade,behavioral_antisocial,ValencePositive_HumanAgent,0.13333333333333333,final_state,15
persuade,behavioral_antisocial,Threatening,0.13333333333333333,final_state,15
persuade,behavioral_antisocial,Christian,0.13333333333333333,final_state,15
persuade,behavioral_antisocial,HumanAgentPsychology,0.13333333333333333,final_state,15
persuade,behavioral_antisocial,ValenceNegative_HumanAgent,0.06666666666666667,final_state,15
persuade,behavioral_antisocial,Embracing,0.06666666666666667,final_state,15
